"Type","Name","File"
"function","createDefaultMetrics","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\regions\containment.ts"
"function","createDefaultPolicy","gateway\src\policy.ts"
"function","createDefaultRouter","packages\integration-nexus-dep\src\router\router.ts"
"function","createDefaultTraceContext","gateway\src\hardening\decision_trace.ts"
"function","createDenyAllPolicy","gateway\src\policy.ts"
"function","createDeterminismGuard","packages\orchestrator-core\src\core\DeterminismGuard.ts"
"function","createDeterministicClock","packages\orchestrator-core\src\util\clock.ts"
"function","createDeterministicId","_TO_DELETE_MANUALLY\OMEGA_SPRINT15\src\nexus\audit.ts"
"function","createDeterministicIdFactory","gateway\wiring\src\id_factory.ts"
"function","createDispatcher","packages\integration-nexus-dep\src\router\dispatcher.ts"
"function","createE2EContext","tests\e2e\setup.ts"
"function","createEmotion","_TO_DELETE_MANUALLY\emotion_engine.ts"
"function","createEmotion","_TO_DELETE_MANUALLY\OMEGA_EMOTION_ENGINE_EXTRACT_20260123-025708\03_emotion_engine_files\emotion_engine.ts"
"function","createEmotion","_TO_DELETE_MANUALLY\omega-ui\src\lib\emotion_engine.ts"
"function","createEmotionCache","_TO_DELETE_MANUALLY\OMEGA_PHASE14\oracle\emotion_cache.ts"
"function","createEmotionGate","_TO_DELETE_MANUALLY\OMEGA_EMOTION_ENGINE_EXTRACT_20260123-025708\03_emotion_engine_files\emotion_gate.ts"
"function","createEmotionGate","gateway\src\gates\emotion_gate.ts"
"function","createEmotionState","src\oracle\emotion_v2.ts"
"function","createEmptyDistribution","packages\genome\src\core\emotion14.ts"
"function","createEnvironmentProvider","genesis-forge\src\genesis\engines\provider_factory.ts"
"function","createError","packages\orchestrator-core\src\core\errors.ts"
"function","createErrorAttempt","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\falsification\engine.ts"
"function","createErrorAttempt","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\falsification\engine.ts"
"function","createErrorFromCode","gateway\src\memory\memory_layer_nasa\memory_errors.ts"
"function","createErrorProvider","src\scribe\mock_provider.ts"
"function","createErrorResponse","_TO_DELETE_MANUALLY\OMEGA_PHASE14\ipc\protocol.ts"
"function","createErrorResponse","_TO_DELETE_MANUALLY\OMEGA_SPRINT15\src\nexus\types.ts"
"function","createErrorResponse","packages\integration-nexus-dep\src\contracts\types.ts"
"function","createEvaluator","_TO_DELETE_MANUALLY\omega-phase23\gateway\resilience\src\temporal\evaluator.ts"
"function","createEvaluator","gateway\resilience\src\temporal\evaluator.ts"
"function","createEvidenceWeight","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\gravity\engine.ts"
"function","createEvidenceWeight","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\gravity\engine.ts"
"function","createExecutor","packages\orchestrator-core\src\core\Executor.ts"
"function","createExportCore","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\meta\export.ts"
"function","createExportMeta","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\meta\export.ts"
"function","createFacetProcessor","packages\search\src\filters.ts"
"function","createFailingModule","gateway\src\orchestrator.ts"
"function","createFailsOnSeedTest","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\self\falsify-runner.ts"
"function","createFailsOnSeedTest","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\self\falsify-runner.ts"
"function","createFalsificationEvidence","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\artifact\artifact.ts"
"function","createFalsificationEvidence","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\artifact\artifact.ts"
"function","createFalsificationReport","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\self\survival-proof.ts"
"function","createFalsificationReport","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\self\survival-proof.ts"
"function","createFilesystemConnector","packages\integration-nexus-dep\src\connectors\filesystem.ts"
"function","createFilterProcessor","packages\search\src\filters.ts"
"function","createFixedClock","gateway\wiring\src\clock.ts"
"function","createFixedIdFactory","gateway\wiring\src\id_factory.ts"
"function","createFormalProof","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\crystal\crystallizer.ts"
"function","createFormalProof","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\crystal\crystallizer.ts"
"function","createFreezeManifest","packages\gold-master\src\certifier.ts"
"function","createGateway","gateway\facade\src\gateway\gateway.ts"
"function","createGatewayAdapter","gateway\wiring\src\adapters\gateway_adapter.ts"
"function","createGeminiDrafter","genesis-forge\src\genesis\engines\drafter.ts"
"function","createGeminiProvider","genesis-forge\src\genesis\engines\provider_gemini.ts"
"function","createGenomeAdapter","packages\integration-nexus-dep\src\adapters\index.ts"
"function","createGoldMasterCertifier","packages\gold-master\src\certifier.ts"
"function","createGoldReport","packages\gold-internal\src\certification.ts"
"function","createGravityState","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\gravity\engine.ts"
"function","createGravityState","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\gravity\engine.ts"
"function","createGuaranteeLedger","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\meta\boundary.ts"
"function","createGuaranteeLedgerCore","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\meta\boundary.ts"
"function","createHandlerRegistry","gateway\wiring\src\orchestrator\registry.ts"
"function","createIdempotentReplayGuard","gateway\wiring\src\orchestrator\replay_guard.ts"
"function","createIncrementalClock","gateway\wiring\src\clock.ts"
"function","createIndexedDBAdapter","_TO_DELETE_MANUALLY\OMEGA_PHASE19_PERSIST\src\adapters\indexeddb-adapter.ts"
"function","createIndexManager","packages\search\src\index-manager.ts"
"function","createInitialStats","genesis-forge\src\genesis\engines\provider_interface.ts"
"function","createInjector","_TO_DELETE_MANUALLY\omega-phase23\gateway\resilience\src\chaos\injector.ts"
"function","createInjector","gateway\resilience\src\chaos\injector.ts"
"function","createInputTranslator","packages\integration-nexus-dep\src\translators\input.ts"
"function","createIntentLock","_TO_DELETE_MANUALLY\OMEGA_PHASE18_MEMORY\src\intent\intent-lock.ts"
"function","createInvalidMetrics","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\regions\containment.ts"
"function","createInvalidMetrics","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\regions\containment.ts"
"function","createInventoryReference","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\self\seal.ts"
"function","createInventoryReference","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\self\seal.ts"
"function","createKeyring","_TO_DELETE_MANUALLY\nexus\raw\src\utils\keyring.ts"
"function","createLedger","gateway\src\ledger.ts"
"function","createLineage","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\crystal\lineage.ts"
"function","createLineage","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\crystal\lineage.ts"
"function","createLinkedArtifact","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\artifact\artifact.ts"
"function","createLinkedArtifact","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\artifact\artifact.ts"
"function","createLoadProfile","_TO_DELETE_MANUALLY\omega-phase23\gateway\resilience\src\stress\runner.ts"
"function","createLoadProfile","gateway\resilience\src\stress\runner.ts"
"function","createLogEntry","_TO_DELETE_MANUALLY\omega-ui\src\utils\logger.ts"
"function","createLogEntry","_TO_DELETE_MANUALLY\omega-ui-bootstrap\omega-ui\src\utils\logger.ts"
"function","createLogger","_TO_DELETE_MANUALLY\nexus\shared\logging\index.ts"
"function","createLogger","nexus\shared\logging\index.ts"
"function","createLogger","packages\headless-runner\src\output.ts"
"function","createMandatoryLimitations","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\self\seal.ts"
"function","createMandatoryLimitations","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\self\seal.ts"
"function","createMaxQueuePolicy","packages\integration-nexus-dep\src\scheduler\policies.ts"
"function","createMemoryAdapter","gateway\wiring\src\adapters\memory_adapter.ts"
"function","createMemoryHook","_TO_DELETE_MANUALLY\OMEGA_PHASE20_1_MEMORY_HOOK\src\memory-hook.ts"
"function","createMemoryService","_TO_DELETE_MANUALLY\OMEGA_PHASE20_INTEGRATION\src\memory-service.ts"
"function","createMetrics","packages\oracle\src\metrics.ts"
"function","createMetricsCollector","_TO_DELETE_MANUALLY\nexus\shared\metrics\index.ts"
"function","createMetricsCollector","nexus\shared\metrics\index.ts"
"function","createMockAdapter","_TO_DELETE_MANUALLY\OMEGA_SPRINT15\src\nexus\executor.ts"
"function","createMockAudit","_TO_DELETE_MANUALLY\OMEGA_PHASE14\router\audit_mock.ts"
"function","createMockCLI","packages\integration-nexus-dep\src\connectors\cli.ts"
"function","createMockContext","_TO_DELETE_MANUALLY\omega-phase23\gateway\resilience\src\chaos\injector.ts"
"function","createMockContext","gateway\resilience\src\chaos\injector.ts"
"function","createMockDrafter","genesis-forge\src\genesis\engines\drafter.ts"
"function","createMockFilesystem","packages\integration-nexus-dep\src\connectors\filesystem.ts"
"function","createMockMyceliumDNA","packages\omega-aggregate-dna\src\mycelium_adapter.ts"
"function","createMockProvider","genesis-forge\src\genesis\engines\provider_mock.ts"
"function","createMockProvider","src\scribe\mock_provider.ts"
"function","createMockScribeRunner","src\scribe\runner.ts"
"function","createModuleKey","gateway\src\registry.ts"
"function","createModuleRegistry","gateway\src\registry.ts"
"function","createModuleTranslator","packages\integration-nexus-dep\src\translators\module.ts"
"function","createModuleWhitelist","gateway\wiring\src\policy.ts"
"function","createMuseEngine","src\oracle\muse\muse_engine.ts"
"function","createMyceliumAdapter","packages\integration-nexus-dep\src\adapters\index.ts"
"function","createMyceliumBioAdapter","packages\integration-nexus-dep\src\adapters\index.ts"
"function","createNarrativePrompt","packages\oracle\src\prompts.ts"
"function","createNegativeBound","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\negative\space.ts"
"function","createNegativeBound","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\negative\space.ts"
"function","createNegativeSpace","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\negative\space.ts"
"function","createNegativeSpace","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\negative\space.ts"
"function","createNeutralEmotionState","genesis-forge\src\genesis\types\index.ts"
"function","createNeutralIntensities","packages\mycelium-bio\src\emotion_field.ts"
"function","createNeutralRecord","packages\mycelium-bio\src\emotion_field.ts"
"function","createNeutralState","_TO_DELETE_MANUALLY\OMEGA_PHASE14\oracle\emotion_v2.ts"
"function","createNeutralState","src\oracle\emotion_v2.ts"
"function","createNexusError","_TO_DELETE_MANUALLY\OMEGA_SPRINT15\src\nexus\types.ts"
"function","createNexusError","packages\integration-nexus-dep\src\contracts\errors.ts"
"function","createNexusRequest","packages\integration-nexus-dep\src\contracts\types.ts"
"function","createNexusResponse","packages\integration-nexus-dep\src\contracts\types.ts"
"function","createNodeFileAdapter","_TO_DELETE_MANUALLY\OMEGA_PHASE19_PERSIST\src\adapters\node-file-adapter.ts"
"function","createNodeIO","_TO_DELETE_MANUALLY\node_io.ts"
"function","createNoopEmitter","packages\omega-observability\src\emitter.ts"
"function","createNullLogger","_TO_DELETE_MANUALLY\nexus\shared\logging\index.ts"
"function","createNullLogger","nexus\shared\logging\index.ts"
"function","createObservatory","_TO_DELETE_MANUALLY\nexus\src\observatory\observatory.ts"
"function","createObservatory","_TO_DELETE_MANUALLY\omega-nexus\src\observatory\observatory.ts"
"function","createOmega","_TO_DELETE_MANUALLY\index.ts"
"function","createOmegaEmotionState","genesis-forge\src\genesis\core\omega_types.ts"
"function","createOmegaGatewayAdapter","gateway\wiring\src\adapters\gateway_adapter.ts"
"function","createOmegaNeutralState","genesis-forge\src\genesis\core\omega_types.ts"
"function","createOracle","packages\oracle\src\oracle.ts"
"function","createOracleEngine","_TO_DELETE_MANUALLY\OMEGA_PHASE14\oracle\oracle_engine.ts"
"function","createOrchestrator","gateway\src\orchestrator.ts"
"function","createOrchestrator","gateway\wiring\src\orchestrator\orchestrator.ts"
"function","createOrchestratorAdapter","packages\integration-nexus-dep\src\adapters\orchestrator.adapter.ts"
"function","createOutputTranslator","packages\integration-nexus-dep\src\translators\output.ts"
"function","createPackageCertifications","packages\gold-cli\src\runner.ts"
"function","createPassthroughModule","gateway\src\orchestrator.ts"
"function","createPerfNow","_TO_DELETE_MANUALLY\nexus\shared\performance\index.ts"
"function","createPerfNow","nexus\shared\performance\index.ts"
"function","createPermissivePolicyEngine","gateway\wiring\src\policy.ts"
"function","createPersistenceAdapter","_TO_DELETE_MANUALLY\OMEGA_PHASE20_INTEGRATION\src\persistence-adapter.ts"
"function","createPersistError","_TO_DELETE_MANUALLY\OMEGA_PHASE19_PERSIST\src\core\types.ts"
"function","createPhaseProofPack","packages\proof-pack\src\builder.ts"
"function","createPipeline","packages\integration-nexus-dep\src\pipeline\builder.ts"
"function","createPipelineExecutor","packages\integration-nexus-dep\src\pipeline\executor.ts"
"function","createPipelineRegistry","gateway\src\registry.ts"
"function","createPlanBuilder","packages\orchestrator-core\src\core\Plan.ts"
"function","createPolicyConfig","_TO_DELETE_MANUALLY\OMEGA_PHASE20_1_MEMORY_HOOK\src\config\memory-policy.ts"
"function","createPolicyEngine","gateway\wiring\src\policy.ts"
"function","createPriorityPolicy","packages\integration-nexus-dep\src\scheduler\policies.ts"
"function","createPRNG","src\oracle\muse\prng.ts"
"function","createProbabilisticTest","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\self\falsify-runner.ts"
"function","createProbabilisticTest","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\self\falsify-runner.ts"
"function","createProject","_TO_DELETE_MANUALLY\create_project.ts"
"function","createProject","_TO_DELETE_MANUALLY\create_project.ts"
"function","createProject","_TO_DELETE_MANUALLY\create_project.ts"
"function","createProof","_TO_DELETE_MANUALLY\omega-phase23\gateway\resilience\src\proof\builder.ts"
"function","createProof","gateway\resilience\src\proof\builder.ts"
"function","createProofContext","src\genesis\proofs\proof_builder.ts"
"function","createProofEvidence","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\artifact\artifact.ts"
"function","createProofEvidence","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\artifact\artifact.ts"
"function","createProofPackBuilder","packages\proof-pack\src\builder.ts"
"function","createProvider","genesis-forge\src\genesis\engines\provider_factory.ts"
"function","createProviderFromConfig","genesis-forge\src\genesis\engines\provider_factory.ts"
"function","createQueryAdapter","gateway\wiring\src\adapters\query_adapter.ts"
"function","createQueryEngine","_TO_DELETE_MANUALLY\OMEGA_PHASE21_QUERY_ENGINE\src\query-engine.ts"
"function","createQueryParser","packages\search\src\query-parser.ts"
"function","createRandom","_TO_DELETE_MANUALLY\omega-phase23\gateway\resilience\src\chaos\factory.ts"
"function","createRandom","gateway\resilience\src\chaos\factory.ts"
"function","createRateLimitPolicy","packages\integration-nexus-dep\src\scheduler\policies.ts"
"function","createReadOnlyContext","gateway\src\creation\creation_layer_nasa\snapshot_context.ts"
"function","createRecommendationsPrompt","packages\oracle\src\prompts.ts"
"function","createRecording","packages\headless-runner\src\replay.ts"
"function","createRecordRef","gateway\src\memory\memory_layer_nasa\memory_types.ts"
"function","createReferenceEvidence","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\artifact\artifact.ts"
"function","createReferenceEvidence","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\artifact\artifact.ts"
"function","createRefusal","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\refusal\engine.ts"
"function","createRefusal","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\refusal\engine.ts"
"function","createReplayCache","gateway\wiring\src\replay_cache.ts"
"function","createReplayContext","packages\headless-runner\src\replay.ts"
"function","createReplayGuard","gateway\wiring\src\orchestrator\replay_guard.ts"
"function","createRequest","_TO_DELETE_MANUALLY\OMEGA_PHASE14\ipc\protocol.ts"
"function","createRequest","gateway\src\creation\creation_layer_nasa\creation_request.ts"
"function","createRequestSync","gateway\src\creation\creation_layer_nasa\creation_request.ts"
"function","createRippleEngine","gateway\src\gates\ripple_engine.ts"
"function","createRootLineage","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\crystal\lineage.ts"
"function","createRootLineage","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\crystal\lineage.ts"
"function","createRouter","packages\integration-nexus-dep\src\router\router.ts"
"function","createRule","_TO_DELETE_MANUALLY\OMEGA_PHASE13A\observability\alert_rules.ts"
"function","createRunContext","packages\orchestrator-core\src\core\RunContext.ts"
"function","createRunnerState","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\self\falsify-runner.ts"
"function","createRunnerState","_TO_DELETE_MANUALLY\sprint28_5\OMEGA_SENTINEL_SUPREME\sentinel\self\falsify-runner.ts"
"function","createSafeModeController","_TO_DELETE_MANUALLY\OMEGA_PHASE12\config\safe_mode.ts"
"function","createSafeModeManager","_TO_DELETE_MANUALLY\OMEGA_PHASE20_1_MEMORY_HOOK\src\lifecycle\safeMode.ts"
"function","createSafePath","_TO_DELETE_MANUALLY\nexus\raw\src\utils\paths.ts"
"function","createScenario","_TO_DELETE_MANUALLY\omega-phase23\gateway\resilience\src\stress\scenarios.ts"
"function","createScenario","gateway\resilience\src\stress\scenarios.ts"
"function","createScheduler","packages\integration-nexus-dep\src\scheduler\scheduler.ts"
"function","createSchemas","omega-v44\src\phase1_contract\schema.ts"
"function","createScribeRunner","src\scribe\runner.ts"
"function","createSealCore","_TO_DELETE_MANUALLY\OMEGA_SENTINEL_SUPREME\sentinel\self\seal.ts"
